date,kashima-antlers,jef-united,urawa-red-diamonds,tokyo-verdy,yokohama-fa-marinos,yokohama-flugels,shimizu-s-pulse,nagoya-grampus-eight,gamba-osaka,sanfrecce-hiroshima,kashiwa-reysol,shonan-bellmare,jubilo-iwata,consadole-sapporo,vissel-kobe,cerezo-osaka,kawasaki-frontale,fc-tokyo,avispa-fukuoka,kyoto-sanga,omiya-ardija,ventforet-kofu,montedio-yamagata,oita-trinita,sagan-tosu,yokohama-fc,tokushima-vortis,matsumoto-yamaga,v-varen-nagasaki,vegalta-sendai,albirex-niigata
2010-09-16,2,19,10,19,5,19,4,1,5,9,19,17,12,19,14,2,7,14,19,17,13,19,11,19,19,19,19,19,19,14,8
2010-09-17,2,19,10,19,5,19,4,1,5,9,19,17,12,19,14,2,7,14,19,17,13,19,11,19,19,19,19,19,19,14,8
2010-09-18,2,19,10,19,5,19,4,1,5,9,19,17,12,19,14,2,7,14,19,17,13,19,11,19,19,19,19,19,19,14,8
2010-09-19,2,19,10,19,6,19,3,1,3,8,19,17,11,19,14,3,6,15,19,17,13,19,12,19,19,19,19,19,19,15,8
2010-09-20,2,19,10,19,6,19,3,1,3,9,19,18,11,19,15,3,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-21,2,19,10,19,6,19,3,1,3,9,19,18,11,19,15,3,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-22,2,19,10,19,6,19,3,1,3,9,19,18,11,19,15,3,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-23,2,19,10,19,6,19,3,1,3,9,19,18,11,19,15,3,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-24,2,19,10,19,6,19,3,1,3,9,19,18,11,19,15,3,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-25,2,19,10,19,6,19,3,1,3,9,19,18,11,19,15,3,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-26,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-27,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-28,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-29,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-09-30,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-10-01,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-10-02,2,19,8,19,6,19,5,1,3,8,19,17,11,19,15,4,6,16,19,17,13,19,12,19,19,19,19,19,19,13,8
2010-10-03,2,19,7,19,7,19,5,1,4,7,19,17,11,19,15,3,5,16,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-04,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-05,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-06,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-07,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-08,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-09,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-10,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-11,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-12,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-13,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-14,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-15,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-16,2,19,8,19,7,19,5,1,4,8,19,17,11,19,16,3,5,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-10-17,2,19,7,19,8,19,6,1,2,8,19,17,10,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-18,2,19,8,19,6,19,6,1,2,9,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-19,2,19,8,19,6,19,6,1,2,9,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-20,2,19,8,19,6,19,6,1,2,9,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-21,2,19,8,19,6,19,6,1,2,9,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-22,2,19,8,19,6,19,6,1,2,9,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-23,2,19,8,19,6,19,6,1,2,9,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-24,2,19,8,19,7,19,4,1,2,9,19,17,11,19,16,4,6,15,19,17,14,19,12,19,19,19,19,19,19,13,9
2010-10-25,2,19,9,19,7,19,4,1,2,7,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-26,2,19,9,19,7,19,4,1,2,7,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-27,2,19,9,19,7,19,4,1,2,7,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-28,2,19,9,19,7,19,4,1,2,7,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-29,2,19,9,19,7,19,4,1,2,7,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-30,2,19,9,19,7,19,4,1,2,7,19,17,11,19,16,4,4,15,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-10-31,2,19,9,19,7,19,5,1,2,7,19,17,10,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,10
2010-11-01,2,19,10,19,5,19,5,1,2,8,19,17,11,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-02,2,19,10,19,5,19,5,1,2,8,19,17,11,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-03,2,19,10,19,5,19,5,1,2,8,19,17,11,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-04,2,19,10,19,5,19,5,1,2,8,19,17,11,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-05,2,19,10,19,5,19,5,1,2,8,19,17,11,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-06,2,19,10,19,5,19,5,1,2,8,19,17,11,19,16,5,4,14,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-07,3,19,10,19,5,19,7,1,2,9,19,17,11,19,15,5,3,15,19,17,14,19,12,19,19,19,19,19,19,13,8
2010-11-08,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,14,19,12,19,19,19,19,19,19,13,9
2010-11-09,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,14,19,12,19,19,19,19,19,19,13,9
2010-11-10,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,14,19,12,19,19,19,19,19,19,13,9
2010-11-11,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,13,19,12,19,19,19,19,19,19,13,9
2010-11-12,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,13,19,12,19,19,19,19,19,19,13,9
2010-11-13,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,13,19,12,19,19,19,19,19,19,13,9
2010-11-14,2,19,10,19,5,19,7,1,3,7,19,17,11,19,15,5,4,15,19,17,13,19,12,19,19,19,19,19,19,13,9
2010-11-15,2,19,9,19,6,19,6,1,3,8,19,17,11,19,16,4,4,15,19,17,14,19,13,19,19,19,19,19,19,12,9
2010-11-16,2,19,9,19,6,19,6,1,3,8,19,17,11,19,16,4,4,15,19,17,14,19,13,19,19,19,19,19,19,12,9
2010-11-17,2,19,9,19,6,19,6,1,3,8,19,17,11,19,16,4,4,15,19,17,14,19,13,19,19,19,19,19,19,12,9
2010-11-18,2,19,9,19,6,19,6,1,3,8,19,17,11,19,16,4,4,15,19,17,14,19,13,19,19,19,19,19,19,12,9
2010-11-19,2,19,9,19,6,19,6,1,3,8,19,17,11,19,16,4,4,15,19,17,14,19,13,19,19,19,19,19,19,12,9
2010-11-20,2,19,9,19,6,19,6,1,3,8,19,17,11,19,16,4,4,15,19,17,14,19,13,19,19,19,19,19,19,12,9
2010-11-21,2,19,9,19,7,19,6,1,2,7,19,17,11,19,16,4,4,15,19,17,12,19,12,19,19,19,19,19,19,12,9
2010-11-22,2,19,9,19,7,19,6,1,2,7,19,17,11,19,16,4,4,15,19,17,12,19,12,19,19,19,19,19,19,12,9
2010-11-23,2,19,9,19,7,19,6,1,2,7,19,17,11,19,16,4,4,15,19,17,12,19,12,19,19,19,19,19,19,12,9
2010-11-24,3,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-11-25,3,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-11-26,3,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-11-27,3,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,13,10
2010-11-28,3,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-11-29,2,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-11-30,2,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-12-01,2,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-12-02,2,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-12-03,2,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-12-04,2,19,9,19,7,19,5,1,2,7,19,17,11,19,16,4,6,15,19,17,13,19,12,19,19,19,19,19,19,14,10
2010-12-05,4,19,10,19,7,19,5,1,2,7,19,18,11,19,15,3,5,16,19,17,12,19,12,19,19,19,19,19,19,14,9
