,HomeShots,HomeShotsOnTarget,HomeShotsFromPK,HomePasses,HomeCrosses,HomeDirectFK,HomeIndirectFK,HomeCK,HomeThrowin,HomeDribbling,HomeTackles,HomeClearances,HomeIntercepts,HomeOffsides,HomeYellowCards,HomeRedCards,Home30mLineEntries,HomePenaltyAreaEntries,HomeAttacks,HomeChanceBuildingRate,HomePossession,AwayShots,AwayShotsOnTarget,AwayShotsFromPK,AwayPasses,AwayCrosses,AwayDirectFK,AwayIndirectFK,AwayCK,AwayThrowin,AwayDribbling,AwayTackles,AwayClearances,AwayIntercepts,AwayOffsides,AwayYellowCards,AwayRedCards,Away30mLineEntries,AwayPenaltyAreaEntries,AwayAttacks,AwayChanceBuildingRate,AwayPossession
16041323,14.0,5.0,1.0,453.0,13.0,19.0,4.0,7.0,25.0,11.0,24.0,25.0,0.0,0.0,1.0,0.0,45.0,16.0,141.0,9.9,51.3,12.0,6.0,0.0,390.0,14.0,17.0,0.0,3.0,30.0,13.0,20.0,28.0,0.0,4.0,4.0,0.0,28.0,14.0,143.0,8.4,48.7
16042710,12.0,5.0,0.0,590.0,18.0,3.0,3.0,4.0,17.0,12.0,19.0,19.0,3.0,2.0,5.0,0.0,48.0,19.0,102.0,11.8,47.4,15.0,8.0,0.0,654.0,22.0,10.0,2.0,6.0,21.0,20.0,17.0,19.0,3.0,3.0,0.0,0.0,56.0,20.0,114.0,13.2,52.6
16041203,9.0,3.0,0.0,379.0,13.0,16.0,2.0,5.0,20.0,12.0,38.0,45.0,2.0,3.0,3.0,0.0,33.0,11.0,148.0,6.1,45.0,11.0,3.0,0.0,555.0,30.0,14.0,3.0,6.0,28.0,23.0,21.0,29.0,4.0,2.0,1.0,0.0,50.0,19.0,146.0,7.5,55.0
16051054,23.0,5.0,1.0,591.0,18.0,5.0,2.0,3.0,19.0,27.0,19.0,11.0,2.0,1.0,1.0,0.0,50.0,18.0,110.0,20.9,50.3,12.0,5.0,0.0,623.0,12.0,8.0,1.0,2.0,17.0,10.0,20.0,17.0,3.0,2.0,1.0,0.0,60.0,13.0,111.0,10.8,49.7
16050328,31.0,8.0,0.0,896.0,37.0,12.0,1.0,8.0,24.0,22.0,17.0,5.0,3.0,2.0,0.0,0.0,129.0,38.0,123.0,25.2,72.2,4.0,2.0,0.0,208.0,2.0,7.0,2.0,0.0,13.0,5.0,25.0,35.0,6.0,1.0,3.0,1.0,5.0,1.0,109.0,3.7,27.8
16052378,14.0,1.0,0.0,447.0,13.0,15.0,2.0,0.0,20.0,15.0,23.0,12.0,4.0,1.0,2.0,0.0,49.0,9.0,121.0,11.6,49.3,13.0,2.0,0.0,522.0,7.0,17.0,1.0,3.0,10.0,13.0,20.0,26.0,4.0,2.0,1.0,0.0,29.0,16.0,120.0,10.8,50.7
16052101,10.0,3.0,0.0,535.0,11.0,18.0,6.0,5.0,24.0,13.0,18.0,33.0,1.0,4.0,2.0,0.0,43.0,12.0,136.0,7.4,57.3,21.0,6.0,0.0,392.0,25.0,10.0,4.0,8.0,28.0,17.0,23.0,20.0,2.0,6.0,1.0,0.0,46.0,23.0,132.0,15.9,42.7
16053311,11.0,3.0,0.0,418.0,26.0,18.0,1.0,6.0,18.0,9.0,25.0,15.0,4.0,3.0,0.0,0.0,50.0,16.0,134.0,8.2,43.9,13.0,2.0,1.0,591.0,16.0,9.0,3.0,3.0,17.0,20.0,16.0,17.0,1.0,1.0,1.0,0.0,56.0,15.0,125.0,10.4,56.1
16052208,14.0,7.0,1.0,408.0,15.0,11.0,4.0,9.0,22.0,10.0,13.0,35.0,6.0,2.0,1.0,1.0,54.0,19.0,126.0,11.1,46.1,14.0,3.0,0.0,452.0,20.0,18.0,2.0,4.0,28.0,12.0,24.0,39.0,2.0,3.0,2.0,0.0,38.0,15.0,132.0,10.6,53.9
16052713,13.0,7.0,0.0,453.0,18.0,19.0,0.0,7.0,22.0,16.0,32.0,34.0,4.0,5.0,0.0,0.0,40.0,15.0,126.0,10.3,51.1,16.0,4.0,0.0,401.0,21.0,12.0,5.0,10.0,30.0,10.0,18.0,24.0,0.0,0.0,1.0,0.0,42.0,15.0,130.0,12.3,48.9
16051218,19.0,5.0,0.0,471.0,15.0,15.0,7.0,5.0,19.0,15.0,19.0,25.0,1.0,2.0,0.0,0.0,62.0,16.0,164.0,11.6,52.0,10.0,5.0,0.0,405.0,15.0,13.0,2.0,5.0,31.0,11.0,29.0,27.0,6.0,7.0,1.0,0.0,31.0,15.0,164.0,6.1,48.0
16050905,14.0,4.0,1.0,624.0,25.0,9.0,3.0,6.0,13.0,21.0,28.0,14.0,1.0,2.0,2.0,0.0,62.0,17.0,102.0,13.7,55.0,9.0,3.0,0.0,430.0,12.0,12.0,2.0,4.0,12.0,11.0,27.0,25.0,5.0,3.0,2.0,0.0,26.0,8.0,101.0,8.9,45.0
16060827,12.0,3.0,1.0,416.0,14.0,8.0,0.0,7.0,32.0,12.0,21.0,18.0,2.0,4.0,1.0,0.0,38.0,20.0,124.0,9.7,44.1,14.0,3.0,0.0,491.0,17.0,16.0,4.0,8.0,22.0,10.0,18.0,34.0,3.0,0.0,1.0,0.0,42.0,19.0,131.0,10.7,55.9
16060503,6.0,2.0,0.0,496.0,7.0,17.0,2.0,0.0,20.0,12.0,13.0,23.0,5.0,3.0,0.0,0.0,25.0,4.0,115.0,5.2,49.3,20.0,8.0,0.0,588.0,13.0,10.0,3.0,7.0,14.0,9.0,21.0,12.0,1.0,2.0,0.0,0.0,64.0,19.0,107.0,18.7,50.7
16061823,20.0,4.0,0.0,492.0,19.0,10.0,0.0,7.0,28.0,22.0,28.0,15.0,5.0,3.0,2.0,0.0,69.0,20.0,128.0,15.6,55.3,7.0,2.0,0.0,348.0,13.0,15.0,3.0,5.0,19.0,10.0,29.0,42.0,2.0,0.0,0.0,0.0,25.0,12.0,129.0,5.4,44.7
16065409,27.0,11.0,1.0,559.0,26.0,11.0,1.0,6.0,26.0,23.0,29.0,21.0,3.0,3.0,1.0,0.0,55.0,18.0,141.0,19.1,53.1,7.0,4.0,0.0,491.0,9.0,10.0,3.0,2.0,21.0,10.0,26.0,34.0,1.0,1.0,2.0,0.0,27.0,8.0,133.0,5.3,46.9
16062812,12.0,5.0,0.0,295.0,9.0,11.0,2.0,3.0,20.0,8.0,7.0,15.0,0.0,3.0,1.0,0.0,28.0,11.0,115.0,10.4,35.2,17.0,5.0,1.0,706.0,25.0,8.0,3.0,5.0,18.0,5.0,9.0,9.0,0.0,2.0,2.0,0.0,77.0,25.0,123.0,13.8,64.8
16062133,19.0,3.0,0.0,642.0,13.0,13.0,2.0,1.0,13.0,14.0,21.0,27.0,4.0,2.0,1.0,0.0,51.0,16.0,115.0,16.5,55.6,21.0,5.0,0.0,409.0,24.0,13.0,2.0,4.0,17.0,16.0,32.0,32.0,5.0,2.0,3.0,0.0,48.0,16.0,128.0,16.4,44.4
16067813,13.0,4.0,0.0,444.0,11.0,18.0,3.0,6.0,24.0,11.0,25.0,25.0,1.0,3.0,4.0,0.0,29.0,12.0,132.0,9.8,51.0,9.0,5.0,2.0,377.0,14.0,12.0,4.0,4.0,22.0,9.0,30.0,19.0,2.0,3.0,4.0,0.0,49.0,14.0,132.0,6.8,49.0
16060110,19.0,7.0,0.0,495.0,17.0,8.0,0.0,6.0,13.0,23.0,23.0,21.0,3.0,1.0,1.0,0.0,47.0,21.0,120.0,15.8,45.7,13.0,5.0,0.0,564.0,31.0,9.0,1.0,7.0,24.0,33.0,27.0,21.0,2.0,0.0,1.0,0.0,45.0,25.0,128.0,10.2,54.3
16061122,9.0,3.0,1.0,640.0,14.0,9.0,2.0,2.0,17.0,20.0,31.0,34.0,3.0,3.0,0.0,0.0,31.0,5.0,124.0,7.3,56.9,12.0,4.0,0.0,473.0,11.0,16.0,3.0,6.0,28.0,12.0,37.0,18.0,5.0,2.0,2.0,0.0,37.0,16.0,142.0,8.5,43.1
16070911,9.0,0.0,0.0,548.0,16.0,12.0,1.0,4.0,18.0,20.0,21.0,13.0,7.0,5.0,1.0,0.0,53.0,11.0,129.0,7.0,50.3,17.0,5.0,0.0,539.0,15.0,16.0,5.0,2.0,26.0,17.0,26.0,27.0,5.0,1.0,3.0,0.0,51.0,13.0,135.0,12.6,49.7
16071078,13.0,6.0,0.0,592.0,20.0,10.0,0.0,4.0,14.0,19.0,31.0,16.0,5.0,4.0,3.0,0.0,50.0,9.0,90.0,14.4,47.7,10.0,3.0,0.0,711.0,7.0,14.0,4.0,2.0,13.0,17.0,20.0,20.0,1.0,0.0,2.0,0.0,49.0,5.0,92.0,10.9,52.3
16070354,26.0,8.0,0.0,589.0,31.0,14.0,1.0,17.0,19.0,23.0,7.0,19.0,3.0,5.0,0.0,0.0,77.0,30.0,137.0,19.0,63.6,8.0,2.0,0.0,278.0,6.0,11.0,5.0,1.0,15.0,7.0,27.0,45.0,1.0,1.0,1.0,0.0,24.0,7.0,118.0,6.8,36.4
16072221,16.0,3.0,0.0,459.0,18.0,11.0,6.0,2.0,27.0,21.0,18.0,12.0,6.0,0.0,1.0,0.0,54.0,17.0,123.0,13.0,42.7,7.0,4.0,1.0,645.0,10.0,12.0,0.0,3.0,19.0,4.0,26.0,16.0,7.0,6.0,1.0,0.0,41.0,12.0,118.0,5.9,57.3
16072728,4.0,2.0,0.0,617.0,12.0,12.0,4.0,2.0,28.0,11.0,15.0,19.0,3.0,2.0,0.0,0.0,32.0,8.0,123.0,3.3,50.4,15.0,2.0,0.0,604.0,17.0,10.0,2.0,2.0,14.0,7.0,21.0,18.0,5.0,3.0,0.0,0.0,55.0,12.0,112.0,13.4,49.6
16071201,10.0,1.0,0.0,368.0,15.0,11.0,7.0,5.0,19.0,16.0,30.0,30.0,2.0,0.0,1.0,0.0,35.0,10.0,139.0,7.2,44.8,15.0,4.0,0.0,520.0,25.0,17.0,2.0,2.0,35.0,12.0,24.0,34.0,8.0,7.0,1.0,0.0,42.0,22.0,165.0,9.1,55.2
16071305,9.0,4.0,0.0,516.0,10.0,8.0,3.0,4.0,18.0,8.0,24.0,21.0,2.0,0.0,2.0,1.0,48.0,11.0,121.0,7.4,49.2,12.0,10.0,0.0,509.0,5.0,18.0,1.0,2.0,27.0,10.0,28.0,16.0,4.0,3.0,1.0,0.0,22.0,9.0,132.0,9.1,50.8
16082309,7.0,2.0,0.0,380.0,11.0,10.0,7.0,3.0,14.0,16.0,18.0,20.0,2.0,0.0,1.0,0.0,42.0,9.0,114.0,6.1,41.7,18.0,5.0,0.0,683.0,15.0,8.0,0.0,6.0,16.0,11.0,24.0,28.0,4.0,7.0,0.0,0.0,45.0,22.0,121.0,14.9,58.3
16080878,24.0,10.0,0.0,322.0,17.0,11.0,3.0,6.0,22.0,8.0,19.0,16.0,1.0,1.0,1.0,0.0,39.0,15.0,131.0,18.3,39.1,11.0,6.0,0.0,618.0,19.0,11.0,1.0,6.0,33.0,6.0,7.0,6.0,0.0,2.0,0.0,0.0,45.0,19.0,134.0,8.2,60.9
16081854,20.0,5.0,0.0,569.0,17.0,12.0,3.0,6.0,31.0,16.0,16.0,17.0,3.0,1.0,2.0,0.0,54.0,21.0,134.0,14.9,59.3,13.0,5.0,0.0,372.0,10.0,16.0,1.0,2.0,18.0,14.0,31.0,44.0,2.0,4.0,1.0,0.0,44.0,11.0,131.0,9.9,40.7
16080510,13.0,3.0,1.0,637.0,13.0,5.0,3.0,3.0,12.0,14.0,24.0,14.0,2.0,2.0,1.0,0.0,74.0,17.0,104.0,12.5,49.4,6.0,3.0,0.0,614.0,12.0,10.0,2.0,3.0,22.0,14.0,23.0,22.0,2.0,2.0,1.0,0.0,24.0,9.0,112.0,5.4,50.6
16082822,13.0,3.0,0.0,406.0,16.0,14.0,2.0,6.0,26.0,13.0,21.0,29.0,0.0,2.0,2.0,0.0,36.0,11.0,136.0,9.6,50.2,14.0,6.0,0.0,460.0,19.0,15.0,2.0,5.0,27.0,14.0,19.0,27.0,0.0,1.0,2.0,0.0,56.0,22.0,135.0,10.4,49.8
16082103,8.0,1.0,0.0,560.0,14.0,15.0,5.0,1.0,22.0,14.0,24.0,23.0,1.0,0.0,2.0,0.0,39.0,16.0,126.0,6.3,49.8,20.0,3.0,0.0,493.0,20.0,7.0,0.0,6.0,15.0,15.0,22.0,29.0,5.0,5.0,2.0,0.0,49.0,12.0,124.0,16.1,50.2
16080111,16.0,1.0,0.0,625.0,36.0,8.0,0.0,6.0,38.0,28.0,18.0,19.0,3.0,5.0,1.0,0.0,58.0,31.0,160.0,10.0,52.9,8.0,5.0,0.0,495.0,10.0,11.0,5.0,2.0,30.0,7.0,36.0,55.0,7.0,0.0,1.0,0.0,33.0,14.0,159.0,5.0,47.1
16083313,14.0,1.0,0.0,332.0,15.0,17.0,5.0,5.0,23.0,19.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,21.0,126.0,11.1,50.5,10.0,4.0,0.0,326.0,19.0,17.0,0.0,2.0,26.0,10.0,14.0,29.0,0.0,5.0,2.0,0.0,29.0,10.0,123.0,8.1,49.5
16081227,15.0,4.0,0.0,438.0,12.0,14.0,1.0,4.0,28.0,11.0,16.0,27.0,1.0,3.0,1.0,0.0,42.0,13.0,118.0,12.7,49.7,12.0,3.0,1.0,453.0,27.0,18.0,3.0,7.0,27.0,20.0,17.0,18.0,0.0,1.0,3.0,0.0,43.0,16.0,130.0,9.2,50.3
16090921,14.0,2.0,0.0,565.0,21.0,9.0,2.0,13.0,29.0,20.0,12.0,11.0,4.0,2.0,1.0,0.0,52.0,16.0,126.0,11.1,51.7,11.0,2.0,0.0,528.0,9.0,13.0,2.0,2.0,13.0,7.0,30.0,33.0,2.0,2.0,1.0,0.0,36.0,11.0,114.0,9.6,48.3
16090308,17.0,5.0,0.0,622.0,25.0,15.0,2.0,8.0,30.0,22.0,22.0,19.0,1.0,2.0,1.0,0.0,61.0,29.0,142.0,12.0,62.5,7.0,2.0,0.0,284.0,14.0,16.0,2.0,3.0,11.0,7.0,35.0,27.0,4.0,2.0,1.0,0.0,29.0,7.0,132.0,5.3,37.5
16091310,12.0,7.0,0.0,431.0,11.0,7.0,4.0,6.0,13.0,10.0,15.0,18.0,7.0,0.0,1.0,0.0,37.0,13.0,105.0,11.4,42.0,12.0,4.0,0.0,700.0,11.0,13.0,0.0,4.0,20.0,17.0,16.0,13.0,3.0,4.0,1.0,0.0,42.0,12.0,112.0,10.7,58.0
16092223,14.0,2.0,1.0,493.0,21.0,20.0,3.0,3.0,27.0,24.0,16.0,28.0,3.0,1.0,2.0,0.0,58.0,22.0,153.0,9.2,52.0,9.0,5.0,0.0,401.0,12.0,16.0,2.0,2.0,21.0,7.0,36.0,44.0,4.0,2.0,3.0,0.0,31.0,7.0,140.0,6.4,48.0
16095433,4.0,0.0,0.0,376.0,12.0,16.0,4.0,2.0,21.0,11.0,19.0,20.0,1.0,3.0,5.0,1.0,32.0,4.0,118.0,3.4,47.4,11.0,3.0,1.0,437.0,18.0,18.0,3.0,7.0,19.0,7.0,12.0,17.0,1.0,4.0,1.0,0.0,44.0,20.0,126.0,8.7,52.6
16092701,3.0,0.0,0.0,373.0,13.0,14.0,3.0,4.0,29.0,21.0,25.0,35.0,2.0,2.0,2.0,0.0,24.0,8.0,149.0,2.0,42.9,23.0,10.0,0.0,563.0,30.0,11.0,2.0,7.0,37.0,25.0,26.0,22.0,9.0,3.0,0.0,0.0,67.0,26.0,151.0,15.2,57.1
16091118,9.0,5.0,0.0,374.0,8.0,11.0,6.0,2.0,28.0,13.0,27.0,34.0,5.0,0.0,1.0,0.0,26.0,5.0,136.0,6.6,44.3,9.0,1.0,0.0,545.0,18.0,10.0,0.0,4.0,35.0,17.0,31.0,13.0,7.0,6.0,4.0,0.0,51.0,12.0,139.0,6.5,55.7
16097828,7.0,2.0,0.0,693.0,14.0,18.0,1.0,4.0,20.0,20.0,28.0,26.0,2.0,3.0,3.0,0.0,51.0,11.0,122.0,5.7,61.2,8.0,4.0,0.0,351.0,9.0,14.0,3.0,2.0,18.0,17.0,35.0,33.0,5.0,1.0,2.0,0.0,25.0,9.0,124.0,6.5,38.8
16090512,19.0,4.0,1.0,606.0,32.0,14.0,2.0,7.0,47.0,24.0,16.0,12.0,1.0,1.0,3.0,0.0,63.0,23.0,142.0,13.4,63.1,7.0,2.0,0.0,316.0,9.0,7.0,1.0,0.0,22.0,7.0,19.0,49.0,0.0,2.0,2.0,0.0,32.0,5.0,111.0,6.3,36.9
16103312,12.0,2.0,0.0,335.0,17.0,11.0,6.0,8.0,27.0,9.0,16.0,20.0,2.0,7.0,2.0,0.0,40.0,13.0,140.0,8.6,50.4,9.0,3.0,0.0,339.0,8.0,20.0,7.0,4.0,22.0,5.0,17.0,45.0,5.0,6.0,0.0,0.0,29.0,6.0,144.0,6.3,49.6
16102154,11.0,4.0,0.0,556.0,14.0,12.0,3.0,4.0,27.0,11.0,13.0,18.0,4.0,4.0,2.0,0.0,48.0,14.0,122.0,9.0,51.3,15.0,2.0,0.0,437.0,20.0,14.0,4.0,2.0,26.0,9.0,21.0,19.0,3.0,3.0,1.0,0.0,42.0,12.0,127.0,11.8,48.7
16100805,11.0,6.0,0.0,287.0,14.0,7.0,5.0,2.0,17.0,7.0,24.0,44.0,2.0,2.0,0.0,0.0,22.0,8.0,113.0,9.7,38.3,20.0,11.0,0.0,572.0,27.0,13.0,2.0,12.0,26.0,17.0,12.0,13.0,1.0,5.0,0.0,0.0,45.0,18.0,132.0,15.2,61.7
16102327,12.0,1.0,0.0,423.0,15.0,8.0,2.0,7.0,38.0,5.0,18.0,27.0,2.0,4.0,1.0,0.0,36.0,7.0,130.0,9.2,52.6,9.0,4.0,0.0,385.0,13.0,17.0,4.0,4.0,20.0,8.0,19.0,63.0,1.0,2.0,0.0,0.0,24.0,17.0,131.0,6.9,47.4
16100178,14.0,5.0,0.0,415.0,18.0,11.0,1.0,5.0,23.0,17.0,29.0,29.0,3.0,1.0,2.0,0.0,55.0,17.0,138.0,10.1,50.6,10.0,2.0,0.0,439.0,13.0,15.0,1.0,9.0,35.0,18.0,32.0,26.0,2.0,1.0,0.0,0.0,42.0,14.0,148.0,6.8,49.4
16101813,11.0,8.0,1.0,450.0,12.0,14.0,3.0,2.0,23.0,13.0,21.0,26.0,2.0,5.0,2.0,0.0,38.0,13.0,119.0,9.2,51.4,14.0,6.0,0.0,449.0,16.0,14.0,6.0,5.0,19.0,12.0,24.0,27.0,0.0,3.0,2.0,0.0,42.0,17.0,121.0,11.6,48.6
16102811,12.0,1.0,0.0,400.0,17.0,20.0,2.0,4.0,38.0,18.0,16.0,13.0,1.0,5.0,1.0,0.0,36.0,9.0,125.0,9.6,40.7,7.0,3.0,0.0,627.0,6.0,11.0,5.0,4.0,23.0,15.0,22.0,46.0,1.0,2.0,1.0,0.0,25.0,7.0,114.0,6.1,59.3
16111121,8.0,2.0,0.0,453.0,16.0,10.0,6.0,3.0,22.0,10.0,16.0,13.0,4.0,0.0,2.0,0.0,34.0,12.0,114.0,7.0,42.7,13.0,5.0,0.0,656.0,15.0,11.0,0.0,4.0,23.0,10.0,17.0,18.0,5.0,5.0,1.0,0.0,43.0,17.0,115.0,11.3,57.3
16110818,14.0,4.0,0.0,521.0,24.0,17.0,2.0,4.0,21.0,8.0,24.0,9.0,2.0,2.0,1.0,0.0,59.0,20.0,132.0,10.6,54.4,10.0,4.0,0.0,370.0,9.0,11.0,2.0,3.0,17.0,9.0,18.0,28.0,5.0,2.0,1.0,0.0,33.0,13.0,129.0,7.8,45.6
16110528,20.0,6.0,0.0,599.0,28.0,15.0,1.0,6.0,25.0,16.0,16.0,29.0,1.0,0.0,1.0,0.0,58.0,22.0,120.0,16.7,53.4,12.0,6.0,0.0,484.0,22.0,8.0,1.0,4.0,16.0,15.0,21.0,33.0,1.0,1.0,0.0,0.0,38.0,13.0,116.0,10.3,46.6
16115423,19.0,7.0,0.0,608.0,19.0,10.0,4.0,7.0,16.0,18.0,16.0,16.0,1.0,3.0,0.0,0.0,65.0,18.0,119.0,16.0,58.0,7.0,2.0,0.0,347.0,17.0,14.0,3.0,3.0,18.0,10.0,20.0,15.0,4.0,4.0,1.0,0.0,32.0,7.0,120.0,5.8,42.0
16117809,20.0,4.0,0.0,389.0,13.0,14.0,2.0,7.0,30.0,16.0,17.0,24.0,5.0,1.0,0.0,0.0,47.0,22.0,139.0,14.4,42.4,12.0,3.0,0.0,587.0,9.0,10.0,1.0,1.0,26.0,6.0,29.0,18.0,3.0,2.0,2.0,0.0,42.0,11.0,127.0,9.4,57.6
16111033,9.0,5.0,0.0,540.0,10.0,9.0,1.0,5.0,24.0,13.0,13.0,20.0,5.0,3.0,0.0,0.0,33.0,12.0,102.0,8.8,50.0,3.0,0.0,0.0,568.0,16.0,14.0,3.0,4.0,12.0,12.0,12.0,5.0,2.0,0.0,0.0,0.0,43.0,8.0,97.0,3.1,50.0
16112703,7.0,0.0,0.0,302.0,14.0,11.0,2.0,3.0,20.0,20.0,30.0,22.0,6.0,2.0,4.0,0.0,28.0,10.0,127.0,5.5,37.4,9.0,1.0,0.0,675.0,21.0,20.0,2.0,7.0,21.0,19.0,22.0,17.0,4.0,1.0,1.0,0.0,66.0,13.0,130.0,6.9,62.6
16111222,4.0,0.0,0.0,576.0,15.0,19.0,7.0,2.0,35.0,8.0,23.0,27.0,0.0,1.0,2.0,0.0,36.0,3.0,145.0,2.8,59.5,9.0,2.0,0.0,362.0,17.0,21.0,1.0,7.0,21.0,10.0,30.0,22.0,4.0,7.0,1.0,0.0,26.0,9.0,142.0,6.3,40.5
16111301,13.0,6.0,0.0,335.0,16.0,12.0,6.0,4.0,27.0,13.0,16.0,47.0,1.0,3.0,2.0,0.0,30.0,13.0,140.0,9.3,43.9,15.0,5.0,0.0,552.0,32.0,12.0,3.0,5.0,35.0,21.0,16.0,20.0,2.0,6.0,0.0,0.0,60.0,25.0,144.0,10.4,56.1
16122233,11.0,4.0,0.0,519.0,31.0,15.0,1.0,5.0,27.0,10.0,15.0,14.0,3.0,3.0,2.0,0.0,56.0,12.0,136.0,8.1,51.9,3.0,2.0,0.0,448.0,12.0,20.0,3.0,4.0,21.0,3.0,18.0,28.0,1.0,1.0,0.0,0.0,39.0,4.0,132.0,2.3,48.1
16120913,13.0,5.0,0.0,553.0,14.0,14.0,0.0,4.0,23.0,11.0,20.0,19.0,4.0,8.0,3.0,0.0,40.0,19.0,123.0,10.6,54.6,14.0,2.0,0.0,412.0,14.0,9.0,8.0,2.0,31.0,8.0,10.0,22.0,2.0,0.0,1.0,0.0,46.0,11.0,122.0,11.5,45.4
16121011,18.0,5.0,0.0,529.0,16.0,16.0,2.0,9.0,21.0,17.0,15.0,12.0,1.0,0.0,1.0,0.0,31.0,15.0,108.0,16.7,50.5,9.0,3.0,0.0,577.0,8.0,6.0,0.0,4.0,13.0,12.0,18.0,25.0,0.0,2.0,1.0,0.0,36.0,10.0,91.0,9.9,49.5
16122312,12.0,3.0,0.0,282.0,6.0,18.0,2.0,2.0,22.0,8.0,27.0,29.0,1.0,5.0,0.0,0.0,27.0,11.0,128.0,9.4,46.1,16.0,4.0,0.0,377.0,14.0,14.0,5.0,8.0,24.0,10.0,20.0,29.0,0.0,1.0,2.0,0.0,53.0,18.0,135.0,11.9,53.9
16125427,12.0,0.0,0.0,469.0,24.0,12.0,4.0,1.0,24.0,7.0,8.0,26.0,7.0,1.0,2.0,0.0,47.0,15.0,122.0,9.8,49.0,9.0,2.0,0.0,485.0,22.0,16.0,1.0,2.0,23.0,18.0,16.0,36.0,3.0,4.0,1.0,0.0,46.0,15.0,132.0,6.8,51.0
16120378,20.0,6.0,1.0,749.0,24.0,10.0,4.0,10.0,24.0,18.0,25.0,12.0,3.0,0.0,1.0,0.0,69.0,18.0,136.0,14.7,65.8,10.0,3.0,0.0,307.0,10.0,13.0,0.0,3.0,16.0,13.0,23.0,23.0,3.0,4.0,1.0,0.0,29.0,11.0,127.0,7.9,34.2
16122118,20.0,7.0,1.0,767.0,14.0,21.0,2.0,5.0,13.0,15.0,26.0,19.0,4.0,2.0,1.0,0.0,57.0,25.0,117.0,17.1,62.7,2.0,1.0,0.0,324.0,9.0,11.0,2.0,1.0,22.0,16.0,20.0,25.0,1.0,2.0,4.0,1.0,22.0,9.0,101.0,2.0,37.3
16122808,10.0,5.0,0.0,322.0,11.0,14.0,0.0,5.0,24.0,15.0,11.0,47.0,3.0,3.0,1.0,0.0,25.0,7.0,127.0,7.9,46.4,18.0,4.0,0.0,451.0,25.0,12.0,3.0,11.0,26.0,14.0,25.0,25.0,1.0,0.0,2.0,0.0,54.0,24.0,122.0,14.8,53.6
16120105,12.0,4.0,0.0,407.0,11.0,15.0,3.0,4.0,31.0,16.0,25.0,41.0,2.0,1.0,2.0,0.0,37.0,10.0,140.0,8.6,45.4,11.0,4.0,0.0,464.0,17.0,16.0,1.0,3.0,35.0,20.0,38.0,15.0,6.0,4.0,2.0,0.0,36.0,14.0,148.0,7.4,54.6
16131328,9.0,3.0,0.0,623.0,18.0,10.0,3.0,7.0,21.0,7.0,20.0,27.0,2.0,4.0,0.0,0.0,37.0,15.0,125.0,7.2,60.2,10.0,4.0,0.0,376.0,14.0,13.0,4.0,7.0,25.0,15.0,16.0,22.0,6.0,2.0,1.0,0.0,25.0,9.0,130.0,7.7,39.8
16131123,18.0,6.0,0.0,635.0,15.0,15.0,3.0,4.0,22.0,12.0,24.0,25.0,5.0,1.0,1.0,0.0,47.0,24.0,122.0,14.8,59.9,11.0,3.0,0.0,370.0,12.0,7.0,2.0,2.0,33.0,6.0,18.0,29.0,0.0,3.0,1.0,0.0,23.0,11.0,122.0,9.0,40.1
16133327,11.0,2.0,0.0,457.0,20.0,18.0,0.0,4.0,23.0,11.0,13.0,26.0,3.0,2.0,1.0,0.0,39.0,9.0,115.0,9.6,51.8,13.0,6.0,0.0,433.0,15.0,8.0,2.0,5.0,20.0,10.0,11.0,44.0,2.0,0.0,2.0,0.0,34.0,15.0,115.0,11.3,48.2
16131009,16.0,6.0,0.0,571.0,30.0,6.0,1.0,5.0,22.0,22.0,22.0,20.0,3.0,0.0,2.0,0.0,66.0,17.0,107.0,15.0,56.5,17.0,4.0,0.0,439.0,12.0,11.0,0.0,7.0,11.0,9.0,36.0,28.0,2.0,1.0,0.0,0.0,43.0,20.0,107.0,15.9,43.5
16131805,8.0,1.0,0.0,550.0,16.0,11.0,5.0,1.0,23.0,15.0,25.0,18.0,1.0,3.0,1.0,0.0,48.0,6.0,121.0,6.6,56.1,7.0,3.0,0.0,429.0,13.0,14.0,3.0,0.0,19.0,10.0,23.0,15.0,0.0,4.0,1.0,0.0,31.0,10.0,127.0,5.5,43.9
16131254,13.0,6.0,0.0,413.0,12.0,13.0,6.0,2.0,18.0,7.0,23.0,46.0,0.0,6.0,0.0,0.0,33.0,7.0,133.0,9.8,51.6,17.0,4.0,0.0,363.0,16.0,15.0,6.0,5.0,33.0,12.0,19.0,17.0,5.0,4.0,0.0,0.0,30.0,14.0,147.0,11.6,48.4
16130801,17.0,5.0,0.0,341.0,13.0,17.0,2.0,8.0,22.0,15.0,18.0,26.0,4.0,1.0,2.0,0.0,40.0,16.0,148.0,11.5,47.6,15.0,9.0,0.0,447.0,25.0,14.0,1.0,4.0,25.0,14.0,31.0,28.0,4.0,1.0,2.0,0.0,55.0,20.0,143.0,10.5,52.4
16137821,12.0,5.0,0.0,369.0,11.0,12.0,2.0,7.0,16.0,17.0,29.0,23.0,5.0,1.0,1.0,0.0,25.0,11.0,123.0,9.8,38.9,16.0,4.0,0.0,690.0,25.0,13.0,1.0,5.0,25.0,19.0,24.0,26.0,1.0,2.0,2.0,0.0,58.0,19.0,121.0,13.2,61.1
